RallyId,Player1Won,dataset_split,position,shot,prefix_sequence,win_probability_after_shot,delta_vs_previous_shot,cumulative_delta_vs_first_shot
6_4,0,train,49,Lift,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop -> Drop -> Drop -> Lift -> Cross Drop -> Lift -> Smash -> Smash -> Drive -> Drop -> Lift,0.5059,0.0,0.008
6_4,0,train,50,Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop -> Drop -> Drop -> Lift -> Cross Drop -> Lift -> Smash -> Smash -> Drive -> Drop -> Lift -> Drop,0.5059,0.0,0.008
6_4,0,train,51,Smash,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop -> Drop -> Drop -> Lift -> Cross Drop -> Lift -> Smash -> Smash -> Drive -> Drop -> Lift -> Drop -> Smash,0.5059,0.0,0.008
6_4,0,train,52,Cross Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop -> Drop -> Drop -> Lift -> Cross Drop -> Lift -> Smash -> Smash -> Drive -> Drop -> Lift -> Drop -> Smash -> Cross Drop,0.5059,0.0001,0.0081
6_4,0,train,53,Smash,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop -> Drop -> Drop -> Lift -> Cross Drop -> Lift -> Smash -> Smash -> Drive -> Drop -> Lift -> Drop -> Smash -> Cross Drop -> Smash,0.506,0.0001,0.0081
6_4,0,train,54,Cross Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop -> Drop -> Drop -> Lift -> Cross Drop -> Lift -> Smash -> Smash -> Drive -> Drop -> Lift -> Drop -> Smash -> Cross Drop -> Smash -> Cross Drop,0.5061,0.0001,0.0082
6_4,0,train,55,Smash,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop -> Drop -> Drop -> Lift -> Cross Drop -> Lift -> Smash -> Smash -> Drive -> Drop -> Lift -> Drop -> Smash -> Cross Drop -> Smash -> Cross Drop -> Smash,0.5061,0.0001,0.0083
6_4,0,train,56,Fall,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop -> Drop -> Drop -> Lift -> Cross Drop -> Lift -> Smash -> Smash -> Drive -> Drop -> Lift -> Drop -> Smash -> Cross Drop -> Smash -> Cross Drop -> Smash -> Fall,0.5063,0.0001,0.0084
6_5,1,validation,1,Smash,Smash,0.5043,0.0,0.0
6_5,1,validation,2,Drop,Smash -> Drop,0.4997,-0.0045,-0.0045
6_5,1,validation,3,Lift,Smash -> Drop -> Lift,0.4988,-0.001,-0.0055
6_5,1,validation,4,Lift,Smash -> Drop -> Lift -> Lift,0.4985,-0.0002,-0.0057
6_5,1,validation,5,Drop,Smash -> Drop -> Lift -> Lift -> Drop,0.4984,-0.0001,-0.0059
6_5,1,validation,6,Lift,Smash -> Drop -> Lift -> Lift -> Drop -> Lift,0.4985,0.0001,-0.0057
6_5,1,validation,7,Drop,Smash -> Drop -> Lift -> Lift -> Drop -> Lift -> Drop,0.4987,0.0002,-0.0056
6_5,1,validation,8,Lift,Smash -> Drop -> Lift -> Lift -> Drop -> Lift -> Drop -> Lift,0.499,0.0003,-0.0053
6_5,1,validation,9,Drop,Smash -> Drop -> Lift -> Lift -> Drop -> Lift -> Drop -> Lift -> Drop,0.4993,0.0003,-0.005
6_5,1,validation,10,Smash,Smash -> Drop -> Lift -> Lift -> Drop -> Lift -> Drop -> Lift -> Drop -> Smash,0.4997,0.0004,-0.0046
6_5,1,validation,11,Drop,Smash -> Drop -> Lift -> Lift -> Drop -> Lift -> Drop -> Lift -> Drop -> Smash -> Drop,0.5001,0.0004,-0.0042
6_5,1,validation,12,Clear,Smash -> Drop -> Lift -> Lift -> Drop -> Lift -> Drop -> Lift -> Drop -> Smash -> Drop -> Clear,0.5006,0.0006,-0.0036
6_5,1,validation,13,Fall,Smash -> Drop -> Lift -> Lift -> Drop -> Lift -> Drop -> Lift -> Drop -> Smash -> Drop -> Clear -> Fall,0.5015,0.0008,-0.0028
8_5,1,train,1,Drop,Drop,0.4978,0.0,0.0
8_5,1,train,2,Drop,Drop -> Drop,0.4973,-0.0006,-0.0006
8_5,1,train,3,Drive,Drop -> Drop -> Drive,0.4973,0.0,-0.0006
8_5,1,train,4,Drop,Drop -> Drop -> Drive -> Drop,0.4973,0.0,-0.0006
8_5,1,train,5,Lift,Drop -> Drop -> Drive -> Drop -> Lift,0.4975,0.0003,-0.0003
8_5,1,train,6,Drop,Drop -> Drop -> Drive -> Drop -> Lift -> Drop,0.4978,0.0003,-0.0
8_5,1,train,7,Drive,Drop -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive,0.4981,0.0003,0.0003
8_5,1,train,8,Drop,Drop -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drop,0.4985,0.0003,0.0006
8_5,1,train,9,Clear,Drop -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drop -> Clear,0.4992,0.0007,0.0013
8_5,1,train,10,Lift,Drop -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drop -> Clear -> Lift,0.4997,0.0005,0.0019
8_5,1,train,11,Smash,Drop -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drop -> Clear -> Lift -> Smash,0.5002,0.0006,0.0024
8_5,1,train,12,Lift,Drop -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drop -> Clear -> Lift -> Smash -> Lift,0.5007,0.0004,0.0028
8_5,1,train,13,Fall,Drop -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drop -> Clear -> Lift -> Smash -> Lift -> Fall,0.5014,0.0007,0.0036
8_10,0,test,1,Drop,Drop,0.4978,0.0,0.0
8_10,0,test,2,Drive,Drop -> Drive,0.4977,-0.0002,-0.0002
8_10,0,test,3,Lift,Drop -> Drive -> Lift,0.4975,-0.0001,-0.0003
8_10,0,test,4,Clear,Drop -> Drive -> Lift -> Clear,0.4984,0.0008,0.0005
8_10,0,test,5,Lift,Drop -> Drive -> Lift -> Clear -> Lift,0.4987,0.0003,0.0009
8_10,0,test,6,Smash,Drop -> Drive -> Lift -> Clear -> Lift -> Smash,0.4991,0.0004,0.0013
8_10,0,test,7,Smash,Drop -> Drive -> Lift -> Clear -> Lift -> Smash -> Smash,0.4996,0.0005,0.0018
8_10,0,test,8,Drop,Drop -> Drive -> Lift -> Clear -> Lift -> Smash -> Smash -> Drop,0.4998,0.0002,0.002
8_10,0,test,9,Net,Drop -> Drive -> Lift -> Clear -> Lift -> Smash -> Smash -> Drop -> Net,0.5001,0.0003,0.0022
8_12,1,train,1,Drop,Drop,0.4978,0.0,0.0
8_12,1,train,2,Drop,Drop -> Drop,0.4973,-0.0006,-0.0006
8_12,1,train,3,Drop,Drop -> Drop -> Drop,0.4971,-0.0001,-0.0007
8_12,1,train,4,Lift,Drop -> Drop -> Drop -> Lift,0.4974,0.0003,-0.0004
8_12,1,train,5,Lift,Drop -> Drop -> Drop -> Lift -> Lift,0.4977,0.0004,-0.0001
8_12,1,train,6,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop,0.4981,0.0004,0.0003
8_12,1,train,7,Smash,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash,0.4987,0.0006,0.0009
8_12,1,train,8,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop,0.4992,0.0005,0.0013
8_12,1,train,9,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop,0.4996,0.0004,0.0018
8_12,1,train,10,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop,0.5,0.0004,0.0022
8_12,1,train,11,Clear,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear,0.5006,0.0006,0.0028
8_12,1,train,12,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop,0.5011,0.0005,0.0032
8_12,1,train,13,Lift,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift,0.5015,0.0004,0.0037
8_12,1,train,14,Lift,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift,0.5018,0.0003,0.004
8_12,1,train,15,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop,0.5021,0.0003,0.0043
8_12,1,train,16,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop,0.5024,0.0002,0.0045
8_12,1,train,17,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop,0.5026,0.0002,0.0048
8_12,1,train,18,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop,0.5028,0.0002,0.005
8_12,1,train,19,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop,0.503,0.0002,0.0052
8_12,1,train,20,Lift,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift,0.5032,0.0002,0.0053
8_12,1,train,21,Clear,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear,0.5035,0.0003,0.0056
8_12,1,train,22,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop,0.5037,0.0002,0.0058
8_12,1,train,23,Lift,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift,0.5039,0.0002,0.006
8_12,1,train,24,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop,0.504,0.0001,0.0062
8_12,1,train,25,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop,0.5041,0.0001,0.0063
8_12,1,train,26,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop,0.5042,0.0001,0.0064
8_12,1,train,27,Lift,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop -> Lift,0.5043,0.0001,0.0065
8_12,1,train,28,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop -> Lift -> Drop,0.5044,0.0001,0.0066
8_12,1,train,29,Lift,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop -> Lift -> Drop -> Lift,0.5045,0.0001,0.0067
8_12,1,train,30,Smash,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop -> Lift -> Drop -> Lift -> Smash,0.5046,0.0001,0.0068
8_12,1,train,31,Lift,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift,0.5047,0.0001,0.0069
8_12,1,train,32,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop,0.5048,0.0001,0.007
8_12,1,train,33,Lift,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Lift,0.5049,0.0001,0.007
8_12,1,train,34,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Lift -> Drop,0.5049,0.0001,0.0071
8_12,1,train,35,Lift,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Lift -> Drop -> Lift,0.505,0.0,0.0071
8_12,1,train,36,Clear,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Lift -> Drop -> Lift -> Clear,0.5051,0.0001,0.0072
8_12,1,train,37,Smash,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Lift -> Drop -> Lift -> Clear -> Smash,0.5052,0.0001,0.0073
8_12,1,train,38,Miss,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Lift -> Drop -> Lift -> Clear -> Smash -> Miss,0.5053,0.0001,0.0074
8_13,0,train,1,Serve,Serve,0.4931,0.0,0.0
8_13,0,train,2,Lift,Serve -> Lift,0.4941,0.001,0.001
8_13,0,train,3,Drive,Serve -> Lift -> Drive,0.4946,0.0004,0.0015
8_13,0,train,4,Drop,Serve -> Lift -> Drive -> Drop,0.4948,0.0002,0.0017
8_13,0,train,5,Drop,Serve -> Lift -> Drive -> Drop -> Drop,0.4951,0.0003,0.002
8_13,0,train,6,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop,0.4955,0.0004,0.0024
8_13,0,train,7,Lift,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift,0.4961,0.0006,0.003
8_13,0,train,8,Smash,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash,0.4968,0.0007,0.0037
8_13,0,train,9,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop,0.4974,0.0006,0.0043
8_13,0,train,10,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop,0.4979,0.0005,0.0048
8_13,0,train,11,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop,0.4984,0.0005,0.0053
8_13,0,train,12,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop,0.4989,0.0005,0.0058
8_13,0,train,13,Lift,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift,0.4994,0.0005,0.0063
8_13,0,train,14,Smash,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash,0.4999,0.0005,0.0068
8_13,0,train,15,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop,0.5003,0.0004,0.0072
8_13,0,train,16,Lift,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift,0.5007,0.0004,0.0076
8_13,0,train,17,Clear,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear,0.5012,0.0005,0.0081
8_13,0,train,18,Smash,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash,0.5016,0.0005,0.0085
8_13,0,train,19,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop,0.5019,0.0003,0.0088
8_13,0,train,20,Lift,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift,0.5022,0.0003,0.0091
8_13,0,train,21,Lift,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift,0.5024,0.0002,0.0093
8_13,0,train,22,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop,0.5026,0.0002,0.0095
8_13,0,train,23,Smash,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash,0.5028,0.0002,0.0097
8_13,0,train,24,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop,0.503,0.0002,0.0099
8_13,0,train,25,Smash,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash,0.5032,0.0002,0.0101
8_13,0,train,26,Serve,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve,0.5032,-0.0,0.01
8_13,0,train,27,Lift,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve -> Lift,0.5032,0.0001,0.0101
8_13,0,train,28,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve -> Lift -> Drop,0.5033,0.0001,0.0102
8_13,0,train,29,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve -> Lift -> Drop -> Drop,0.5033,0.0001,0.0102
8_13,0,train,30,Clear,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve -> Lift -> Drop -> Drop -> Clear,0.5035,0.0001,0.0104
8_13,0,train,31,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve -> Lift -> Drop -> Drop -> Clear -> Drop,0.5036,0.0001,0.0105
8_13,0,train,32,Lift,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve -> Lift -> Drop -> Drop -> Clear -> Drop -> Lift,0.5037,0.0001,0.0106
8_13,0,train,33,Lift,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve -> Lift -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift,0.5038,0.0001,0.0107
8_13,0,train,34,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve -> Lift -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop,0.5039,0.0001,0.0108
8_13,0,train,35,Lift,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve -> Lift -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Lift,0.504,0.0001,0.0109
8_13,0,train,36,Lift,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve -> Lift -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Lift -> Lift,0.504,0.0001,0.0109
8_13,0,train,37,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve -> Lift -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Lift -> Lift -> Drop,0.5041,0.0001,0.011
