RallyId,Player1Won,dataset_split,position,shot,prefix_sequence,win_probability_after_shot,delta_vs_previous_shot,cumulative_delta_vs_first_shot
6_4,0,train,49,Lift,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop -> Drop -> Drop -> Lift -> Cross Drop -> Lift -> Smash -> Smash -> Drive -> Drop -> Lift,0.5159,0.0001,0.0337
6_4,0,train,50,Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop -> Drop -> Drop -> Lift -> Cross Drop -> Lift -> Smash -> Smash -> Drive -> Drop -> Lift -> Drop,0.5163,0.0004,0.0341
6_4,0,train,51,Smash,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop -> Drop -> Drop -> Lift -> Cross Drop -> Lift -> Smash -> Smash -> Drive -> Drop -> Lift -> Drop -> Smash,0.5161,-0.0002,0.0339
6_4,0,train,52,Cross Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop -> Drop -> Drop -> Lift -> Cross Drop -> Lift -> Smash -> Smash -> Drive -> Drop -> Lift -> Drop -> Smash -> Cross Drop,0.516,-0.0001,0.0338
6_4,0,train,53,Smash,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop -> Drop -> Drop -> Lift -> Cross Drop -> Lift -> Smash -> Smash -> Drive -> Drop -> Lift -> Drop -> Smash -> Cross Drop -> Smash,0.5159,-0.0001,0.0337
6_4,0,train,54,Cross Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop -> Drop -> Drop -> Lift -> Cross Drop -> Lift -> Smash -> Smash -> Drive -> Drop -> Lift -> Drop -> Smash -> Cross Drop -> Smash -> Cross Drop,0.5162,0.0002,0.034
6_4,0,train,55,Smash,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop -> Drop -> Drop -> Lift -> Cross Drop -> Lift -> Smash -> Smash -> Drive -> Drop -> Lift -> Drop -> Smash -> Cross Drop -> Smash -> Cross Drop -> Smash,0.516,-0.0002,0.0338
6_4,0,train,56,Fall,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop -> Drop -> Drop -> Lift -> Cross Drop -> Lift -> Smash -> Smash -> Drive -> Drop -> Lift -> Drop -> Smash -> Cross Drop -> Smash -> Cross Drop -> Smash -> Fall,0.5176,0.0016,0.0354
6_5,1,validation,1,Smash,Smash,0.4841,0.0,0.0
6_5,1,validation,2,Drop,Smash -> Drop,0.4736,-0.0105,-0.0105
6_5,1,validation,3,Lift,Smash -> Drop -> Lift,0.4658,-0.0078,-0.0183
6_5,1,validation,4,Lift,Smash -> Drop -> Lift -> Lift,0.4611,-0.0047,-0.023
6_5,1,validation,5,Drop,Smash -> Drop -> Lift -> Lift -> Drop,0.461,-0.0001,-0.0231
6_5,1,validation,6,Lift,Smash -> Drop -> Lift -> Lift -> Drop -> Lift,0.4609,-0.0001,-0.0232
6_5,1,validation,7,Drop,Smash -> Drop -> Lift -> Lift -> Drop -> Lift -> Drop,0.4649,0.0039,-0.0192
6_5,1,validation,8,Lift,Smash -> Drop -> Lift -> Lift -> Drop -> Lift -> Drop -> Lift,0.4678,0.0029,-0.0163
6_5,1,validation,9,Drop,Smash -> Drop -> Lift -> Lift -> Drop -> Lift -> Drop -> Lift -> Drop,0.4733,0.0055,-0.0108
6_5,1,validation,10,Smash,Smash -> Drop -> Lift -> Lift -> Drop -> Lift -> Drop -> Lift -> Drop -> Smash,0.4748,0.0015,-0.0093
6_5,1,validation,11,Drop,Smash -> Drop -> Lift -> Lift -> Drop -> Lift -> Drop -> Lift -> Drop -> Smash -> Drop,0.4803,0.0055,-0.0038
6_5,1,validation,12,Clear,Smash -> Drop -> Lift -> Lift -> Drop -> Lift -> Drop -> Lift -> Drop -> Smash -> Drop -> Clear,0.4847,0.0044,0.0006
6_5,1,validation,13,Fall,Smash -> Drop -> Lift -> Lift -> Drop -> Lift -> Drop -> Lift -> Drop -> Smash -> Drop -> Clear -> Fall,0.4948,0.0102,0.0107
8_5,1,train,1,Drop,Drop,0.4822,0.0,0.0
8_5,1,train,2,Drop,Drop -> Drop,0.4723,-0.0099,-0.0099
8_5,1,train,3,Drive,Drop -> Drop -> Drive,0.4601,-0.0122,-0.0221
8_5,1,train,4,Drop,Drop -> Drop -> Drive -> Drop,0.4588,-0.0013,-0.0234
8_5,1,train,5,Lift,Drop -> Drop -> Drive -> Drop -> Lift,0.4574,-0.0015,-0.0248
8_5,1,train,6,Drop,Drop -> Drop -> Drive -> Drop -> Lift -> Drop,0.46,0.0026,-0.0222
8_5,1,train,7,Drive,Drop -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive,0.4591,-0.0009,-0.0231
8_5,1,train,8,Drop,Drop -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drop,0.4647,0.0057,-0.0175
8_5,1,train,9,Clear,Drop -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drop -> Clear,0.4726,0.0079,-0.0096
8_5,1,train,10,Lift,Drop -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drop -> Clear -> Lift,0.4762,0.0036,-0.006
8_5,1,train,11,Smash,Drop -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drop -> Clear -> Lift -> Smash,0.4779,0.0017,-0.0043
8_5,1,train,12,Lift,Drop -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drop -> Clear -> Lift -> Smash -> Lift,0.4818,0.0039,-0.0004
8_5,1,train,13,Fall,Drop -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drop -> Clear -> Lift -> Smash -> Lift -> Fall,0.4897,0.0079,0.0075
8_10,0,test,1,Drop,Drop,0.4822,0.0,0.0
8_10,0,test,2,Drive,Drop -> Drive,0.4653,-0.0169,-0.0169
8_10,0,test,3,Lift,Drop -> Drive -> Lift,0.4596,-0.0057,-0.0226
8_10,0,test,4,Clear,Drop -> Drive -> Lift -> Clear,0.4783,0.0188,-0.0039
8_10,0,test,5,Lift,Drop -> Drive -> Lift -> Clear -> Lift,0.4722,-0.0061,-0.01
8_10,0,test,6,Smash,Drop -> Drive -> Lift -> Clear -> Lift -> Smash,0.4692,-0.0031,-0.013
8_10,0,test,7,Smash,Drop -> Drive -> Lift -> Clear -> Lift -> Smash -> Smash,0.4678,-0.0014,-0.0144
8_10,0,test,8,Drop,Drop -> Drive -> Lift -> Clear -> Lift -> Smash -> Smash -> Drop,0.4723,0.0045,-0.0099
8_10,0,test,9,Net,Drop -> Drive -> Lift -> Clear -> Lift -> Smash -> Smash -> Drop -> Net,0.4659,-0.0064,-0.0163
8_12,1,train,1,Drop,Drop,0.4822,0.0,0.0
8_12,1,train,2,Drop,Drop -> Drop,0.4723,-0.0099,-0.0099
8_12,1,train,3,Drop,Drop -> Drop -> Drop,0.4663,-0.006,-0.0159
8_12,1,train,4,Lift,Drop -> Drop -> Drop -> Lift,0.4619,-0.0044,-0.0203
8_12,1,train,5,Lift,Drop -> Drop -> Drop -> Lift -> Lift,0.4601,-0.0018,-0.0221
8_12,1,train,6,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop,0.4626,0.0025,-0.0196
8_12,1,train,7,Smash,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash,0.4628,0.0002,-0.0194
8_12,1,train,8,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop,0.4683,0.0055,-0.0139
8_12,1,train,9,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop,0.4741,0.0059,-0.0081
8_12,1,train,10,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop,0.4799,0.0058,-0.0023
8_12,1,train,11,Clear,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear,0.4849,0.005,0.0027
8_12,1,train,12,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop,0.4896,0.0046,0.0074
8_12,1,train,13,Lift,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift,0.4926,0.0031,0.0104
8_12,1,train,14,Lift,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift,0.4955,0.0029,0.0133
8_12,1,train,15,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop,0.4992,0.0037,0.017
8_12,1,train,16,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop,0.5024,0.0032,0.0202
8_12,1,train,17,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop,0.5053,0.0028,0.0231
8_12,1,train,18,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop,0.5077,0.0024,0.0255
8_12,1,train,19,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop,0.5098,0.0021,0.0276
8_12,1,train,20,Lift,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift,0.5109,0.0012,0.0287
8_12,1,train,21,Clear,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear,0.5115,0.0006,0.0293
8_12,1,train,22,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop,0.5128,0.0013,0.0306
8_12,1,train,23,Lift,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift,0.5135,0.0007,0.0313
8_12,1,train,24,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop,0.5144,0.0009,0.0322
8_12,1,train,25,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop,0.5153,0.0008,0.0331
8_12,1,train,26,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop,0.516,0.0008,0.0338
8_12,1,train,27,Lift,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop -> Lift,0.5164,0.0003,0.0342
8_12,1,train,28,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop -> Lift -> Drop,0.517,0.0007,0.0348
8_12,1,train,29,Lift,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop -> Lift -> Drop -> Lift,0.5173,0.0003,0.0351
8_12,1,train,30,Smash,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop -> Lift -> Drop -> Lift -> Smash,0.5171,-0.0002,0.0349
8_12,1,train,31,Lift,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift,0.5173,0.0002,0.0351
8_12,1,train,32,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop,0.5177,0.0005,0.0355
8_12,1,train,33,Lift,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Lift,0.5178,0.0001,0.0356
8_12,1,train,34,Drop,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Lift -> Drop,0.5182,0.0004,0.036
8_12,1,train,35,Lift,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Lift -> Drop -> Lift,0.5183,0.0001,0.0361
8_12,1,train,36,Clear,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Lift -> Drop -> Lift -> Clear,0.5184,0.0002,0.0362
8_12,1,train,37,Smash,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Lift -> Drop -> Lift -> Clear -> Smash,0.5182,-0.0002,0.036
8_12,1,train,38,Miss,Drop -> Drop -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Drop -> Drop -> Drop -> Drop -> Lift -> Clear -> Drop -> Lift -> Drop -> Drop -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Lift -> Drop -> Lift -> Clear -> Smash -> Miss,0.5182,0.0,0.036
8_13,0,train,1,Serve,Serve,0.4471,0.0,0.0
8_13,0,train,2,Lift,Serve -> Lift,0.4461,-0.001,-0.001
8_13,0,train,3,Drive,Serve -> Lift -> Drive,0.4394,-0.0067,-0.0077
8_13,0,train,4,Drop,Serve -> Lift -> Drive -> Drop,0.4408,0.0014,-0.0063
8_13,0,train,5,Drop,Serve -> Lift -> Drive -> Drop -> Drop,0.4435,0.0027,-0.0036
8_13,0,train,6,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop,0.4478,0.0043,0.0007
8_13,0,train,7,Lift,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift,0.4512,0.0034,0.0041
8_13,0,train,8,Smash,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash,0.4535,0.0023,0.0064
8_13,0,train,9,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop,0.46,0.0065,0.0129
8_13,0,train,10,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop,0.4666,0.0065,0.0195
8_13,0,train,11,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop,0.4728,0.0063,0.0257
8_13,0,train,12,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop,0.4783,0.0055,0.0312
8_13,0,train,13,Lift,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift,0.482,0.0036,0.0348
8_13,0,train,14,Smash,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash,0.4836,0.0016,0.0364
8_13,0,train,15,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop,0.4877,0.0042,0.0406
8_13,0,train,16,Lift,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift,0.4904,0.0027,0.0433
8_13,0,train,17,Clear,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear,0.4927,0.0023,0.0455
8_13,0,train,18,Smash,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash,0.4937,0.001,0.0466
8_13,0,train,19,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop,0.4963,0.0026,0.0491
8_13,0,train,20,Lift,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift,0.4979,0.0016,0.0508
8_13,0,train,21,Lift,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift,0.4993,0.0014,0.0522
8_13,0,train,22,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop,0.5012,0.0019,0.0541
8_13,0,train,23,Smash,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash,0.5015,0.0003,0.0544
8_13,0,train,24,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop,0.5031,0.0016,0.056
8_13,0,train,25,Smash,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash,0.5033,0.0002,0.0562
8_13,0,train,26,Serve,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve,0.506,0.0027,0.0589
8_13,0,train,27,Lift,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve -> Lift,0.5065,0.0005,0.0594
8_13,0,train,28,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve -> Lift -> Drop,0.5073,0.0008,0.0602
8_13,0,train,29,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve -> Lift -> Drop -> Drop,0.5081,0.0008,0.061
8_13,0,train,30,Clear,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve -> Lift -> Drop -> Drop -> Clear,0.5085,0.0004,0.0614
8_13,0,train,31,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve -> Lift -> Drop -> Drop -> Clear -> Drop,0.5092,0.0006,0.062
8_13,0,train,32,Lift,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve -> Lift -> Drop -> Drop -> Clear -> Drop -> Lift,0.5094,0.0003,0.0623
8_13,0,train,33,Lift,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve -> Lift -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift,0.5096,0.0002,0.0625
8_13,0,train,34,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve -> Lift -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop,0.5101,0.0005,0.063
8_13,0,train,35,Lift,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve -> Lift -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Lift,0.5103,0.0002,0.0632
8_13,0,train,36,Lift,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve -> Lift -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Lift -> Lift,0.5105,0.0002,0.0634
8_13,0,train,37,Drop,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve -> Lift -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Lift -> Lift -> Drop,0.5111,0.0006,0.064
